X,Y,Z,layer
719970.0,6907890.0,-15354.0,5
719970.0,6907890.0,-15758.0,5
719970.0,6907890.0,-16162.0,5
719970.0,6907890.0,-16566.0,4
719970.0,6907890.0,-16970.0,5
719970.0,6907890.0,-17374.0,5
719970.0,6907890.0,-17778.0,5
719970.0,6907890.0,-18182.0,5
719970.0,6907890.0,-18586.0,5
719970.0,6907890.0,-18990.0,5
719970.0,6907890.0,-19394.0,5
719970.0,6907890.0,-19798.0,5
719970.0,6906550.0,-2.0,4
719970.0,6906550.0,-406.0,4
719970.0,6906550.0,-810.0,4
719970.0,6906550.0,-1214.0,4
719970.0,6906550.0,-1618.0,4
719970.0,6906550.0,-2022.0,4
719970.0,6906550.0,-2426.0,4
719970.0,6906550.0,-2830.0,4
719970.0,6906550.0,-3234.0,4
719970.0,6906550.0,-3638.0,4
719970.0,6906550.0,-4042.0,4
719970.0,6906550.0,-4446.0,4
719970.0,6906550.0,-4850.0,4
719970.0,6906550.0,-5254.0,4
719970.0,6906550.0,-5658.0,4
719970.0,6906550.0,-6062.0,4
719970.0,6906550.0,-6466.0,4
719970.0,6906550.0,-6870.0,4
719970.0,6906550.0,-7274.0,4
719970.0,6906550.0,-7678.0,4
719970.0,6906550.0,-8082.0,4
719970.0,6906550.0,-8486.0,4
719970.0,6906550.0,-8890.0,4
719970.0,6906550.0,-9294.0,4
719970.0,6906550.0,-9698.0,4
719970.0,6906550.0,-10102.0,4
719970.0,6906550.0,-10506.0,4
719970.0,6906550.0,-10910.0,4
719970.0,6906550.0,-11314.0,4
719970.0,6906550.0,-11718.0,4
719970.0,6906550.0,-12122.0,4
719970.0,6906550.0,-12526.0,4
719970.0,6906550.0,-12930.0,4
719970.0,6906550.0,-13334.0,4
719970.0,6906550.0,-13738.0,4
719970.0,6906550.0,-14142.0,4
719970.0,6906550.0,-14546.0,4
719970.0,6906550.0,-14950.0,4
719970.0,6906550.0,-15354.0,4
719970.0,6906550.0,-15758.0,5
719970.0,6906550.0,-16162.0,4
719970.0,6906550.0,-16566.0,5
719970.0,6906550.0,-16970.0,4
719970.0,6906550.0,-17374.0,5
719970.0,6906550.0,-17778.0,5
719970.0,6906550.0,-18182.0,5
719970.0,6906550.0,-18586.0,5
719970.0,6906550.0,-18990.0,5
719970.0,6906550.0,-19394.0,5
719970.0,6906550.0,-19798.0,5
719970.0,6905210.0,-2.0,4
719970.0,6905210.0,-406.0,4
719970.0,6905210.0,-810.0,4
719970.0,6905210.0,-1214.0,4
719970.0,6905210.0,-1618.0,4
719970.0,6905210.0,-2022.0,4
719970.0,6905210.0,-2426.0,4
719970.0,6905210.0,-2830.0,4
719970.0,6905210.0,-3234.0,4
719970.0,6905210.0,-3638.0,4
719970.0,6905210.0,-4042.0,4
719970.0,6905210.0,-4446.0,4
719970.0,6905210.0,-4850.0,4
719970.0,6905210.0,-5254.0,4
719970.0,6905210.0,-5658.0,4
719970.0,6905210.0,-6062.0,4
719970.0,6905210.0,-6466.0,4
719970.0,6905210.0,-6870.0,4
719970.0,6905210.0,-7274.0,4
719970.0,6905210.0,-7678.0,4
719970.0,6905210.0,-8082.0,4
719970.0,6905210.0,-8486.0,4
719970.0,6905210.0,-8890.0,4
719970.0,6905210.0,-9294.0,4
719970.0,6905210.0,-9698.0,4
719970.0,6905210.0,-10102.0,4
719970.0,6905210.0,-10506.0,4
719970.0,6905210.0,-10910.0,4
719970.0,6905210.0,-11314.0,4
719970.0,6905210.0,-11718.0,4
719970.0,6905210.0,-12122.0,4
719970.0,6905210.0,-12526.0,4
719970.0,6905210.0,-12930.0,4
719970.0,6905210.0,-13334.0,4
719970.0,6905210.0,-13738.0,4
719970.0,6905210.0,-14142.0,4
719970.0,6905210.0,-14546.0,4
719970.0,6905210.0,-14950.0,4
719970.0,6905210.0,-15354.0,4
719970.0,6905210.0,-15758.0,4
719970.0,6905210.0,-16162.0,4
719970.0,6905210.0,-16566.0,4
719970.0,6905210.0,-16970.0,5
719970.0,6905210.0,-17374.0,5
719970.0,6905210.0,-17778.0,5
719970.0,6905210.0,-18182.0,5
719970.0,6905210.0,-18586.0,5
719970.0,6905210.0,-18990.0,5
719970.0,6905210.0,-19394.0,5
719970.0,6905210.0,-19798.0,5
719970.0,6903870.0,-2.0,4
719970.0,6903870.0,-406.0,4
719970.0,6903870.0,-810.0,4
719970.0,6903870.0,-1214.0,4
719970.0,6903870.0,-1618.0,4
719970.0,6903870.0,-2022.0,4
719970.0,6903870.0,-2426.0,4
719970.0,6903870.0,-2830.0,4
719970.0,6903870.0,-3234.0,4
719970.0,6903870.0,-3638.0,4
719970.0,6903870.0,-4042.0,4
719970.0,6903870.0,-4446.0,4
719970.0,6903870.0,-4850.0,4
719970.0,6903870.0,-5254.0,4
719970.0,6903870.0,-5658.0,4
719970.0,6903870.0,-6062.0,4
719970.0,6903870.0,-6466.0,4
719970.0,6903870.0,-6870.0,4
719970.0,6903870.0,-7274.0,4
719970.0,6903870.0,-7678.0,4
719970.0,6903870.0,-8082.0,4
719970.0,6903870.0,-8486.0,4
719970.0,6903870.0,-8890.0,4
719970.0,6903870.0,-9294.0,4
719970.0,6903870.0,-9698.0,4
719970.0,6903870.0,-10102.0,4
719970.0,6903870.0,-10506.0,4
719970.0,6903870.0,-10910.0,4
719970.0,6903870.0,-11314.0,4
719970.0,6903870.0,-11718.0,4
719970.0,6903870.0,-12122.0,4
719970.0,6903870.0,-12526.0,4
719970.0,6903870.0,-12930.0,4
719970.0,6903870.0,-13334.0,4
719970.0,6903870.0,-13738.0,4
719970.0,6903870.0,-14142.0,4
719970.0,6903870.0,-14546.0,4
719970.0,6903870.0,-14950.0,4
719970.0,6903870.0,-15354.0,4
719970.0,6903870.0,-15758.0,4
719970.0,6903870.0,-16162.0,5
719970.0,6903870.0,-16566.0,4
719970.0,6903870.0,-16970.0,4
719970.0,6903870.0,-17374.0,5
719970.0,6903870.0,-17778.0,5
719970.0,6903870.0,-18182.0,5
719970.0,6903870.0,-18586.0,5
719970.0,6903870.0,-18990.0,5
719970.0,6903870.0,-19394.0,5
719970.0,6903870.0,-19798.0,5
719970.0,6902530.0,-2.0,4
719970.0,6902530.0,-406.0,4
719970.0,6902530.0,-810.0,4
719970.0,6902530.0,-1214.0,4
719970.0,6902530.0,-1618.0,4
719970.0,6902530.0,-2022.0,4
719970.0,6902530.0,-2426.0,4
719970.0,6902530.0,-2830.0,4
719970.0,6902530.0,-3234.0,4
719970.0,6902530.0,-3638.0,4
719970.0,6902530.0,-4042.0,4
719970.0,6902530.0,-4446.0,4
719970.0,6902530.0,-4850.0,4
719970.0,6902530.0,-5254.0,4
719970.0,6902530.0,-5658.0,4
719970.0,6902530.0,-6062.0,4
719970.0,6902530.0,-6466.0,4
719970.0,6902530.0,-6870.0,4
719970.0,6902530.0,-7274.0,4
719970.0,6902530.0,-7678.0,4
719970.0,6902530.0,-8082.0,4
719970.0,6902530.0,-8486.0,4
719970.0,6902530.0,-8890.0,4
719970.0,6902530.0,-9294.0,4
719970.0,6902530.0,-9698.0,4
719970.0,6902530.0,-10102.0,4
719970.0,6902530.0,-10506.0,4
719970.0,6902530.0,-10910.0,4
719970.0,6902530.0,-11314.0,4
719970.0,6902530.0,-11718.0,4
719970.0,6902530.0,-12122.0,4
719970.0,6902530.0,-12526.0,4
719970.0,6902530.0,-12930.0,4
719970.0,6902530.0,-13334.0,4
719970.0,6902530.0,-13738.0,4
719970.0,6902530.0,-14142.0,4
719970.0,6902530.0,-14546.0,4
719970.0,6902530.0,-14950.0,4
719970.0,6902530.0,-15354.0,4
719970.0,6902530.0,-15758.0,4
719970.0,6902530.0,-16162.0,4
719970.0,6902530.0,-16566.0,4
719970.0,6902530.0,-16970.0,4
719970.0,6902530.0,-17374.0,5
719970.0,6902530.0,-17778.0,5
719970.0,6902530.0,-18182.0,5
719970.0,6902530.0,-18586.0,5
719970.0,6902530.0,-18990.0,5
719970.0,6902530.0,-19394.0,5
719970.0,6902530.0,-19798.0,5
719970.0,6901190.0,-2.0,4
719970.0,6901190.0,-406.0,4
719970.0,6901190.0,-810.0,4
719970.0,6901190.0,-1214.0,4
719970.0,6901190.0,-1618.0,4
719970.0,6901190.0,-2022.0,4
719970.0,6901190.0,-2426.0,4
719970.0,6901190.0,-2830.0,4
719970.0,6901190.0,-3234.0,4
719970.0,6901190.0,-3638.0,4
719970.0,6901190.0,-4042.0,4
719970.0,6901190.0,-4446.0,4
719970.0,6901190.0,-4850.0,4
719970.0,6901190.0,-5254.0,4
719970.0,6901190.0,-5658.0,4
719970.0,6901190.0,-6062.0,4
719970.0,6901190.0,-6466.0,4
719970.0,6901190.0,-6870.0,4
719970.0,6901190.0,-7274.0,4
719970.0,6901190.0,-7678.0,4
719970.0,6901190.0,-8082.0,4
719970.0,6901190.0,-8486.0,4
719970.0,6901190.0,-8890.0,4
719970.0,6901190.0,-9294.0,4
719970.0,6901190.0,-9698.0,4
719970.0,6901190.0,-10102.0,4
719970.0,6901190.0,-10506.0,4
719970.0,6901190.0,-10910.0,4
719970.0,6901190.0,-11314.0,4
719970.0,6901190.0,-11718.0,4
719970.0,6901190.0,-12122.0,4
719970.0,6901190.0,-12526.0,4
719970.0,6901190.0,-12930.0,4
719970.0,6901190.0,-13334.0,4
719970.0,6901190.0,-13738.0,4
719970.0,6901190.0,-14142.0,4
719970.0,6901190.0,-14546.0,4
719970.0,6901190.0,-14950.0,4
719970.0,6901190.0,-15354.0,4
719970.0,6901190.0,-15758.0,4
719970.0,6901190.0,-16162.0,4
719970.0,6901190.0,-16566.0,4
719970.0,6901190.0,-16970.0,4
719970.0,6901190.0,-17374.0,4
719970.0,6901190.0,-17778.0,5
719970.0,6901190.0,-18182.0,5
719970.0,6901190.0,-18586.0,5
719970.0,6901190.0,-18990.0,5
719970.0,6901190.0,-19394.0,5
719970.0,6901190.0,-19798.0,5
719970.0,6899850.0,-2.0,4
719970.0,6899850.0,-406.0,4
719970.0,6899850.0,-810.0,4
719970.0,6899850.0,-1214.0,4
719970.0,6899850.0,-1618.0,4
719970.0,6899850.0,-2022.0,4
719970.0,6899850.0,-2426.0,4
719970.0,6899850.0,-2830.0,4
719970.0,6899850.0,-3234.0,4
719970.0,6899850.0,-3638.0,4
719970.0,6899850.0,-4042.0,4
719970.0,6899850.0,-4446.0,4
719970.0,6899850.0,-4850.0,4
719970.0,6899850.0,-5254.0,4
719970.0,6899850.0,-5658.0,4
719970.0,6899850.0,-6062.0,4
719970.0,6899850.0,-6466.0,4
719970.0,6899850.0,-6870.0,4
719970.0,6899850.0,-7274.0,4
719970.0,6899850.0,-7678.0,4
719970.0,6899850.0,-8082.0,4
719970.0,6899850.0,-8486.0,4
719970.0,6899850.0,-8890.0,4
719970.0,6899850.0,-9294.0,4
719970.0,6899850.0,-9698.0,4
719970.0,6899850.0,-10102.0,4
719970.0,6899850.0,-10506.0,4
719970.0,6899850.0,-10910.0,4
719970.0,6899850.0,-11314.0,4
719970.0,6899850.0,-11718.0,4
719970.0,6899850.0,-12122.0,4
719970.0,6899850.0,-12526.0,4
719970.0,6899850.0,-12930.0,4
719970.0,6899850.0,-13334.0,4
719970.0,6899850.0,-13738.0,4
719970.0,6899850.0,-14142.0,4
719970.0,6899850.0,-14546.0,4
719970.0,6899850.0,-14950.0,4
719970.0,6899850.0,-15354.0,4
719970.0,6899850.0,-15758.0,4
719970.0,6899850.0,-16162.0,4
719970.0,6899850.0,-16566.0,4
719970.0,6899850.0,-16970.0,4
719970.0,6899850.0,-17374.0,4
719970.0,6899850.0,-17778.0,5
719970.0,6899850.0,-18182.0,5
719970.0,6899850.0,-18586.0,5
719970.0,6899850.0,-18990.0,5
719970.0,6899850.0,-19394.0,5
719970.0,6899850.0,-19798.0,5
719970.0,6898510.0,-2.0,4
719970.0,6898510.0,-406.0,4
719970.0,6898510.0,-810.0,4
719970.0,6898510.0,-1214.0,4
719970.0,6898510.0,-1618.0,4
719970.0,6898510.0,-2022.0,4
719970.0,6898510.0,-2426.0,4
719970.0,6898510.0,-2830.0,4
719970.0,6898510.0,-3234.0,4
719970.0,6898510.0,-3638.0,4
719970.0,6898510.0,-4042.0,4
719970.0,6898510.0,-4446.0,4
719970.0,6898510.0,-4850.0,4
719970.0,6898510.0,-5254.0,4
719970.0,6898510.0,-5658.0,4
719970.0,6898510.0,-6062.0,4
719970.0,6898510.0,-6466.0,4
719970.0,6898510.0,-6870.0,4
719970.0,6898510.0,-7274.0,4
719970.0,6898510.0,-7678.0,4
719970.0,6898510.0,-8082.0,4
719970.0,6898510.0,-8486.0,4
719970.0,6898510.0,-8890.0,4
719970.0,6898510.0,-9294.0,4
719970.0,6898510.0,-9698.0,4
719970.0,6898510.0,-10102.0,4
719970.0,6898510.0,-10506.0,4
719970.0,6898510.0,-10910.0,4
719970.0,6898510.0,-11314.0,4
719970.0,6898510.0,-11718.0,4
719970.0,6898510.0,-12122.0,4
719970.0,6898510.0,-12526.0,4
719970.0,6898510.0,-12930.0,4
719970.0,6898510.0,-13334.0,4
719970.0,6898510.0,-13738.0,4
719970.0,6898510.0,-14142.0,4
719970.0,6898510.0,-14546.0,4
719970.0,6898510.0,-14950.0,4
719970.0,6898510.0,-15354.0,4
719970.0,6898510.0,-15758.0,4
719970.0,6898510.0,-16162.0,4
719970.0,6898510.0,-16566.0,4
719970.0,6898510.0,-16970.0,4
719970.0,6898510.0,-17374.0,4
719970.0,6898510.0,-17778.0,4
719970.0,6898510.0,-18182.0,4
719970.0,6898510.0,-18586.0,5
719970.0,6898510.0,-18990.0,5
719970.0,6898510.0,-19394.0,5
719970.0,6898510.0,-19798.0,5
719970.0,6897170.0,-2.0,3
719970.0,6897170.0,-406.0,3
719970.0,6897170.0,-810.0,3
719970.0,6897170.0,-1214.0,4
719970.0,6897170.0,-1618.0,4
719970.0,6897170.0,-2022.0,4
719970.0,6897170.0,-2426.0,4
719970.0,6897170.0,-2830.0,4
719970.0,6897170.0,-3234.0,4
719970.0,6897170.0,-3638.0,4
719970.0,6897170.0,-4042.0,4
719970.0,6897170.0,-4446.0,4
719970.0,6897170.0,-4850.0,4
719970.0,6897170.0,-5254.0,4
719970.0,6897170.0,-5658.0,4
719970.0,6897170.0,-6062.0,4
719970.0,6897170.0,-6466.0,4
719970.0,6897170.0,-6870.0,4
719970.0,6897170.0,-7274.0,4
719970.0,6897170.0,-7678.0,4
719970.0,6897170.0,-8082.0,4
719970.0,6897170.0,-8486.0,4
719970.0,6897170.0,-8890.0,4
719970.0,6897170.0,-9294.0,4
719970.0,6897170.0,-9698.0,4
719970.0,6897170.0,-10102.0,4
719970.0,6897170.0,-10506.0,4
719970.0,6897170.0,-10910.0,4
719970.0,6897170.0,-11314.0,4
719970.0,6897170.0,-11718.0,4
719970.0,6897170.0,-12122.0,4
719970.0,6897170.0,-12526.0,4
719970.0,6897170.0,-12930.0,4
719970.0,6897170.0,-13334.0,4
719970.0,6897170.0,-13738.0,4
719970.0,6897170.0,-14142.0,4
719970.0,6897170.0,-14546.0,4
719970.0,6897170.0,-14950.0,4
719970.0,6897170.0,-15354.0,4
719970.0,6897170.0,-15758.0,4
719970.0,6897170.0,-16162.0,4
719970.0,6897170.0,-16566.0,4
719970.0,6897170.0,-16970.0,4
719970.0,6897170.0,-17374.0,4
719970.0,6897170.0,-17778.0,4
719970.0,6897170.0,-18182.0,4
719970.0,6897170.0,-18586.0,4
719970.0,6897170.0,-18990.0,4
719970.0,6897170.0,-19394.0,5
719970.0,6897170.0,-19798.0,5
719970.0,6895830.0,-2.0,2
719970.0,6895830.0,-406.0,2
719970.0,6895830.0,-810.0,2
719970.0,6895830.0,-1214.0,3
719970.0,6895830.0,-1618.0,3
719970.0,6895830.0,-2022.0,3
719970.0,6895830.0,-2426.0,4
719970.0,6895830.0,-2830.0,4
719970.0,6895830.0,-3234.0,4
719970.0,6895830.0,-3638.0,4
719970.0,6895830.0,-4042.0,4
719970.0,6895830.0,-4446.0,4
719970.0,6895830.0,-4850.0,4
719970.0,6895830.0,-5254.0,4
719970.0,6895830.0,-5658.0,4
719970.0,6895830.0,-6062.0,4
719970.0,6895830.0,-6466.0,4
719970.0,6895830.0,-6870.0,4
719970.0,6895830.0,-7274.0,4
719970.0,6895830.0,-7678.0,4
719970.0,6895830.0,-8082.0,4
719970.0,6895830.0,-8486.0,4
719970.0,6895830.0,-8890.0,4
719970.0,6895830.0,-9294.0,4
719970.0,6895830.0,-9698.0,4
719970.0,6895830.0,-10102.0,4
719970.0,6895830.0,-10506.0,4
719970.0,6895830.0,-10910.0,4
719970.0,6895830.0,-11314.0,4
719970.0,6895830.0,-11718.0,4
719970.0,6895830.0,-12122.0,4
719970.0,6895830.0,-12526.0,4
719970.0,6895830.0,-12930.0,4
719970.0,6895830.0,-13334.0,4
719970.0,6895830.0,-13738.0,4
719970.0,6895830.0,-14142.0,4
719970.0,6895830.0,-14546.0,4
719970.0,6895830.0,-14950.0,4
719970.0,6895830.0,-15354.0,4
719970.0,6895830.0,-15758.0,4
719970.0,6895830.0,-16162.0,4
719970.0,6895830.0,-16566.0,4
719970.0,6895830.0,-16970.0,4
719970.0,6895830.0,-17374.0,4
719970.0,6895830.0,-17778.0,4
719970.0,6895830.0,-18182.0,4
719970.0,6895830.0,-18586.0,4
719970.0,6895830.0,-18990.0,5
719970.0,6895830.0,-19394.0,5
719970.0,6895830.0,-19798.0,5
719970.0,6894490.0,-2.0,2
719970.0,6894490.0,-406.0,2
719970.0,6894490.0,-810.0,2
719970.0,6894490.0,-1214.0,2
719970.0,6894490.0,-1618.0,2
719970.0,6894490.0,-2022.0,2
719970.0,6894490.0,-2426.0,2
719970.0,6894490.0,-2830.0,3
719970.0,6894490.0,-3234.0,3
719970.0,6894490.0,-3638.0,4
719970.0,6894490.0,-4042.0,4
719970.0,6894490.0,-4446.0,4
719970.0,6894490.0,-4850.0,4
719970.0,6894490.0,-5254.0,4
719970.0,6894490.0,-5658.0,4
719970.0,6894490.0,-6062.0,4
719970.0,6894490.0,-6466.0,4
719970.0,6894490.0,-6870.0,4
719970.0,6894490.0,-7274.0,4
719970.0,6894490.0,-7678.0,4
719970.0,6894490.0,-8082.0,4
719970.0,6894490.0,-8486.0,4
719970.0,6894490.0,-8890.0,4
719970.0,6894490.0,-9294.0,4
719970.0,6894490.0,-9698.0,4
719970.0,6894490.0,-10102.0,4
719970.0,6894490.0,-10506.0,4
719970.0,6894490.0,-10910.0,4
719970.0,6894490.0,-11314.0,4
719970.0,6894490.0,-11718.0,4
719970.0,6894490.0,-12122.0,4
719970.0,6894490.0,-12526.0,4
719970.0,6894490.0,-12930.0,4
719970.0,6894490.0,-13334.0,4
719970.0,6894490.0,-13738.0,4
719970.0,6894490.0,-14142.0,4
719970.0,6894490.0,-14546.0,4
719970.0,6894490.0,-14950.0,4
719970.0,6894490.0,-15354.0,4
719970.0,6894490.0,-15758.0,4
719970.0,6894490.0,-16162.0,4
719970.0,6894490.0,-16566.0,4
719970.0,6894490.0,-16970.0,4
719970.0,6894490.0,-17374.0,4
719970.0,6894490.0,-17778.0,4
719970.0,6894490.0,-18182.0,4
719970.0,6894490.0,-18586.0,4
719970.0,6894490.0,-18990.0,4
719970.0,6894490.0,-19394.0,4
719970.0,6894490.0,-19798.0,5
719970.0,6893150.0,-2.0,2
719970.0,6893150.0,-406.0,2
719970.0,6893150.0,-810.0,2
719970.0,6893150.0,-1214.0,2
719970.0,6893150.0,-1618.0,2
719970.0,6893150.0,-2022.0,2
719970.0,6893150.0,-2426.0,2
719970.0,6893150.0,-2830.0,2
719970.0,6893150.0,-3234.0,2
719970.0,6893150.0,-3638.0,3
719970.0,6893150.0,-4042.0,4
719970.0,6893150.0,-4446.0,4
719970.0,6893150.0,-4850.0,4
719970.0,6893150.0,-5254.0,4
719970.0,6893150.0,-5658.0,4
719970.0,6893150.0,-6062.0,4
719970.0,6893150.0,-6466.0,4
719970.0,6893150.0,-6870.0,4
719970.0,6893150.0,-7274.0,4
719970.0,6893150.0,-7678.0,4
719970.0,6893150.0,-8082.0,4
719970.0,6893150.0,-8486.0,4
719970.0,6893150.0,-8890.0,4
719970.0,6893150.0,-9294.0,4
719970.0,6893150.0,-9698.0,4
719970.0,6893150.0,-10102.0,4
719970.0,6893150.0,-10506.0,4
719970.0,6893150.0,-10910.0,4
719970.0,6893150.0,-11314.0,4
719970.0,6893150.0,-11718.0,4
719970.0,6893150.0,-12122.0,4
719970.0,6893150.0,-12526.0,4
719970.0,6893150.0,-12930.0,4
719970.0,6893150.0,-13334.0,4
719970.0,6893150.0,-13738.0,4
719970.0,6893150.0,-14142.0,4
719970.0,6893150.0,-14546.0,4
719970.0,6893150.0,-14950.0,4
719970.0,6893150.0,-15354.0,4
719970.0,6893150.0,-15758.0,4
719970.0,6893150.0,-16162.0,4
719970.0,6893150.0,-16566.0,4
719970.0,6893150.0,-16970.0,4
719970.0,6893150.0,-17374.0,4
719970.0,6893150.0,-17778.0,4
719970.0,6893150.0,-18182.0,4
719970.0,6893150.0,-18586.0,4
719970.0,6893150.0,-18990.0,5
719970.0,6893150.0,-19394.0,5
719970.0,6893150.0,-19798.0,5
719970.0,6891810.0,-2.0,2
719970.0,6891810.0,-406.0,2
719970.0,6891810.0,-810.0,2
719970.0,6891810.0,-1214.0,2
719970.0,6891810.0,-1618.0,2
719970.0,6891810.0,-2022.0,2
719970.0,6891810.0,-2426.0,2
719970.0,6891810.0,-2830.0,2
719970.0,6891810.0,-3234.0,2
719970.0,6891810.0,-3638.0,2
719970.0,6891810.0,-4042.0,3
719970.0,6891810.0,-4446.0,4
719970.0,6891810.0,-4850.0,4
719970.0,6891810.0,-5254.0,4
719970.0,6891810.0,-5658.0,4
719970.0,6891810.0,-6062.0,4
719970.0,6891810.0,-6466.0,4
719970.0,6891810.0,-6870.0,4
719970.0,6891810.0,-7274.0,4
719970.0,6891810.0,-7678.0,4
719970.0,6891810.0,-8082.0,4
719970.0,6891810.0,-8486.0,4
719970.0,6891810.0,-8890.0,4
719970.0,6891810.0,-9294.0,4
719970.0,6891810.0,-9698.0,4
719970.0,6891810.0,-10102.0,4
719970.0,6891810.0,-10506.0,4
719970.0,6891810.0,-10910.0,4
719970.0,6891810.0,-11314.0,4
719970.0,6891810.0,-11718.0,4
719970.0,6891810.0,-12122.0,4
719970.0,6891810.0,-12526.0,4
719970.0,6891810.0,-12930.0,4
719970.0,6891810.0,-13334.0,4
719970.0,6891810.0,-13738.0,4
719970.0,6891810.0,-14142.0,4
719970.0,6891810.0,-14546.0,4
719970.0,6891810.0,-14950.0,4
719970.0,6891810.0,-15354.0,4
719970.0,6891810.0,-15758.0,4
719970.0,6891810.0,-16162.0,4
719970.0,6891810.0,-16566.0,4
719970.0,6891810.0,-16970.0,4
719970.0,6891810.0,-17374.0,4
719970.0,6891810.0,-17778.0,4
719970.0,6891810.0,-18182.0,4
719970.0,6891810.0,-18586.0,4
719970.0,6891810.0,-18990.0,4
719970.0,6891810.0,-19394.0,5
719970.0,6891810.0,-19798.0,5
719970.0,6890470.0,-2.0,2
719970.0,6890470.0,-406.0,2
719970.0,6890470.0,-810.0,2
719970.0,6890470.0,-1214.0,2
719970.0,6890470.0,-1618.0,2
719970.0,6890470.0,-2022.0,2
719970.0,6890470.0,-2426.0,2
719970.0,6890470.0,-2830.0,2
719970.0,6890470.0,-3234.0,2
719970.0,6890470.0,-3638.0,3
719970.0,6890470.0,-4042.0,4
719970.0,6890470.0,-4446.0,4
719970.0,6890470.0,-4850.0,4
719970.0,6890470.0,-5254.0,4
719970.0,6890470.0,-5658.0,4
719970.0,6890470.0,-6062.0,4
719970.0,6890470.0,-6466.0,4
719970.0,6890470.0,-6870.0,4
719970.0,6890470.0,-7274.0,4
719970.0,6890470.0,-7678.0,4
719970.0,6890470.0,-8082.0,4
719970.0,6890470.0,-8486.0,4
719970.0,6890470.0,-8890.0,4
719970.0,6890470.0,-9294.0,4
719970.0,6890470.0,-9698.0,4
719970.0,6890470.0,-10102.0,4
719970.0,6890470.0,-10506.0,4
719970.0,6890470.0,-10910.0,4
719970.0,6890470.0,-11314.0,4
719970.0,6890470.0,-11718.0,4
719970.0,6890470.0,-12122.0,4
719970.0,6890470.0,-12526.0,4
719970.0,6890470.0,-12930.0,4
719970.0,6890470.0,-13334.0,4
719970.0,6890470.0,-13738.0,4
719970.0,6890470.0,-14142.0,4
719970.0,6890470.0,-14546.0,4
719970.0,6890470.0,-14950.0,4
719970.0,6890470.0,-15354.0,4
719970.0,6890470.0,-15758.0,4
719970.0,6890470.0,-16162.0,4
719970.0,6890470.0,-16566.0,4
719970.0,6890470.0,-16970.0,4
719970.0,6890470.0,-17374.0,4
719970.0,6890470.0,-17778.0,4
719970.0,6890470.0,-18182.0,4
719970.0,6890470.0,-18586.0,4
719970.0,6890470.0,-18990.0,4
719970.0,6890470.0,-19394.0,5
719970.0,6890470.0,-19798.0,5
719970.0,6889130.0,-2.0,2
719970.0,6889130.0,-406.0,2
719970.0,6889130.0,-810.0,2
719970.0,6889130.0,-1214.0,2
719970.0,6889130.0,-1618.0,2
719970.0,6889130.0,-2022.0,2
719970.0,6889130.0,-2426.0,2
719970.0,6889130.0,-2830.0,3
719970.0,6889130.0,-3234.0,3
719970.0,6889130.0,-3638.0,4
719970.0,6889130.0,-4042.0,4
719970.0,6889130.0,-4446.0,4
719970.0,6889130.0,-4850.0,4
719970.0,6889130.0,-5254.0,4
719970.0,6889130.0,-5658.0,4
719970.0,6889130.0,-6062.0,4
719970.0,6889130.0,-6466.0,4
719970.0,6889130.0,-6870.0,4
719970.0,6889130.0,-7274.0,4
719970.0,6889130.0,-7678.0,4
719970.0,6889130.0,-8082.0,4
719970.0,6889130.0,-8486.0,4
719970.0,6889130.0,-8890.0,4
719970.0,6889130.0,-9294.0,4
719970.0,6889130.0,-9698.0,4
719970.0,6889130.0,-10102.0,4
719970.0,6889130.0,-10506.0,4
719970.0,6889130.0,-10910.0,4
719970.0,6889130.0,-11314.0,4
719970.0,6889130.0,-11718.0,4
719970.0,6889130.0,-12122.0,4
719970.0,6889130.0,-12526.0,4
719970.0,6889130.0,-12930.0,4
719970.0,6889130.0,-13334.0,4
719970.0,6889130.0,-13738.0,4
719970.0,6889130.0,-14142.0,4
719970.0,6889130.0,-14546.0,4
719970.0,6889130.0,-14950.0,4
719970.0,6889130.0,-15354.0,4
719970.0,6889130.0,-15758.0,4
719970.0,6889130.0,-16162.0,4
719970.0,6889130.0,-16566.0,4
719970.0,6889130.0,-16970.0,4
719970.0,6889130.0,-17374.0,4
719970.0,6889130.0,-17778.0,4
719970.0,6889130.0,-18182.0,4
719970.0,6889130.0,-18586.0,4
719970.0,6889130.0,-18990.0,5
719970.0,6889130.0,-19394.0,5
719970.0,6889130.0,-19798.0,5
719970.0,6887790.0,-2.0,2
719970.0,6887790.0,-406.0,2
719970.0,6887790.0,-810.0,2
719970.0,6887790.0,-1214.0,2
719970.0,6887790.0,-1618.0,2
719970.0,6887790.0,-2022.0,3
719970.0,6887790.0,-2426.0,3
719970.0,6887790.0,-2830.0,4
719970.0,6887790.0,-3234.0,4
719970.0,6887790.0,-3638.0,4
719970.0,6887790.0,-4042.0,4
719970.0,6887790.0,-4446.0,4
719970.0,6887790.0,-4850.0,4
719970.0,6887790.0,-5254.0,4
719970.0,6887790.0,-5658.0,4
719970.0,6887790.0,-6062.0,4
719970.0,6887790.0,-6466.0,4
719970.0,6887790.0,-6870.0,4
719970.0,6887790.0,-7274.0,4
719970.0,6887790.0,-7678.0,4
719970.0,6887790.0,-8082.0,4
719970.0,6887790.0,-8486.0,4
719970.0,6887790.0,-8890.0,4
719970.0,6887790.0,-9294.0,4
719970.0,6887790.0,-9698.0,4
719970.0,6887790.0,-10102.0,4
